common/ichi.wav	イチ
common/itsu.wav	イツ
common/hito.wav	ひと
g1/e4b880_hitotsu.wav	ひと・つ
common/osameru.wav	おさ・める
common/osamaru.wav	おさ・まる
g5/e4bfae_shuudouin.wav	修道院（しゅうどういん）	a religious house, an abbey,
g5/e4bfae_shuuseisuru.wav	修正する（しゅうせいする）	revise, modify, amend,
g5/e4bfae_shuuseisuru.wav	修整する（しゅうせいする）	retouch
g5/e4bfae_shugyou.wav	修行（しゅぎょう）	ascetic practices, mental self-discipline
g5/e4bfae_shugyou.wav	修業（しゅぎょう）	training, pursuit of knowledge
g5/e4bfae_gakumonwoosameru.wav	学問を修める（がくもんをおさめる）	acquire one's studies
g5/e4bfae_migaosamaru.wav	身が修まる（みがおさまる）	set oneself straight,
g5/e8bfb0_jutsu.wav	ジュツ
common/noberu.wav	の・べる
g5/e8bfb0_zenjutsunotoori.wav	前述のとおり（ぜんじゅつのとおり）	as aforesaid,
g5/e8bfb0_hakkirinoberu.wav	はっきり述べる（はっきりのべる）	explain clearly,
g5/e8a193_jutsu.wav	ジュツ
g5/e8a193_sube.wav	*すべ
g5/e8a193_geijutsuka.wav	芸術家（げいじゅつか）	an artist ☆＝アーティスト
g5/e8a193_shujutsu.wav	手術（しゅじゅつ）	a surgical operation ☆＝オペ
g5/e8a193_bunshinnnojutsu.wav	分身の術（ぶんしんのじゅつ）	one of the Ninjutsu
g5/e8a193_nasusubemonai.wav	為す術もない（なすすべもない）	There is nothing
common/jun.wav	ジュン
g5/e6ba96_junjiru.wav	準じる（じゅんじる）	follow, be based on,
g5/e6ba96_junkesshou.wav	準決勝（じゅんけっしょう）	the semifinals
common/jo.wav	ジョ
g5/e5ba8f_tsuide.wav	*つい・で
g5/e5ba8f_junjo.wav	順序（じゅんじょ）	order, procedure
g5/e5ba8f_jomaku.wav	序幕（じょまく）	the opening scene, a prologue, a prelude
g5/e5ba8f_tsuidenotokini.wav	序での時に（ついでのときに）	at your convenience
common/shou.wav	ショウ
g5/e68b9b_maneku.wav	まね・く
g5/e68b9b_shoutai.wav	招待（しょうたい）	invitation, an invite
g5/e68b9b_shoutaijou.wav	招待状（しょうたいじょう）	a letter of invitation,
g5/e68b9b_hankanwomaneku.wav	反感を招く（はんかんをまねく）	incur ~'s antipathy,
g5/e68b9b_temanekisuru.wav	手招きする（てまねきする）	beckon
common/shou.wav	ショウ
g5/e689bf_uketamawaru.wav	うけたまわ・る
g5/e689bf_shouchi.wav	承知（しょうち）	consent, agreement, Okay, Aye
g5/e689bf_goshouchinotoori.wav	ご承知の通り（ごしょうちのとおり）	as you know
g5/e689bf_watakushigauketamawarimasu.wav	私が承ります（わたくしがうけたまわります）	
common/shou.wav	ショウ
g5/e8a8bc_akashi.wav	*あかし
common/shounin.wav	証人（しょうにん）	a witness, an attestor
g5/e8a8bc_mibunshoumeisho.wav	身分証明書（みぶんしょうめいしょ）	an ID card,
g5/e8a8bc_shoumeisuru.wav	証明する（しょうめいする）	prove, certify, corroborate,
g5/e8a8bc_akashiwotateru.wav	証を立てる（あかしをたてる）	prove, vindicate,
common/jou.wav	ジョウ
g5/e69da1_ichijounohikari.wav	一条の光（いちじょうのひかり）	a streak of light,
g5/e69da1_jouyaku.wav	条約（じょうやく）	a treaty, a pact, a convention
common/jou.wav	ジョウ
common/joukyou.wav	状況（じょうきょう）	the state of affairs, conditions,
g5/e78ab6_okurijou.wav	送り状（おくりじょう）	an invoice
common/jou.wav	ジョウ
g5/e5b8b8_tsune.wav	つね
common/toko.wav	とこ
g5/e5b8b8_nichijousahanji.wav	日常茶飯事（にちじょうさはんじ）	an everyday experience,
g5/e5b8b8_tsuneni.wav	常に（つねに）	always, at all times, usually,
g5/e5b8b8_tokonatsunokuni.wav	常夏の国（とこなつのくに）	a land of everlasting summer
g5/e68385_jou.wav	ジョウ
common/sei.wav	*セイ
g5/e68385_nasake.wav	なさ・け
g5/e68385_jounetsu.wav	情熱（じょうねつ）	passion, enthusiasm, zeal
g5/e68385_ninjou.wav	人情（にんじょう）	human (humane) feelings, humanity
g5/e68385_fuzei.wav	風情（ふぜい）	taste, elegance, appearances
g5/e68385_nasakewokakeru.wav	情けをかける（なさけをかける）	show mercy to,
g5/e68385_nasakenai.wav	情けない（なさけない）	shameful, disgraceful,
common/shiki.wav	シキ
common/shoku.wav	*ショク
common/oru.wav	お・る
g5/e7b994_soshiki.wav	組織（そしき）	organization, structure, tissue
g5/e7b994_boushokugyou.wav	紡織業（ぼうしょくぎょう）	textile manufacturing
g5/e7b994_orihimeboshi.wav	織り姫星，織姫星（おりひめぼし）	Vega
g5/e881b7_shoku.wav	ショク
g5/e881b7_shuushokusuru.wav	就職する（しゅうしょくする）	find work, get a job
g5/e881b7_shokunin.wav	職人（しょくにん）	a craftsman, an artisan
common/sei.wav	セイ
g5/e588b6_seifuku.wav	制服（せいふく）	a uniform, a school uniform
g5/e588b6_seigenjikan.wav	制限時間（せいげんじかん）	a time limit
common/seisakusuru.wav	制作する（せいさくする）	create (a work of art),
common/taisei.wav	体制（たいせい）	a system, an organization, a setup,
g5/e588b6_onorewoseisuru.wav	己を制する（おのれをせいする）	control oneself
common/sei.wav	セイ
common/shou.wav	ショウ
g5/e680a7_saga.wav	*さが
g5/e680a7_seibetsu.wav	性別（せいべつ）	the distinction of sex, sexuality
g5/e680a7_douseiaisha.wav	同性愛者（どうせいあいしゃ）	a homo, a homosexual,
common/seikou.wav	性交（せいこう）	sexual intercourse, sex, coitus
g5/e680a7_shouniawanai.wav	性に合わない（しょうにあわない）	be not in one's line,
g5/e680a7_onnnanosaga.wav	女の性（おんなのさが）	woman's nature
common/sei.wav	セイ
common/shou.wav	*ショウ
g5/e694bf_matsurigoto.wav	*まつりごと
g5/e694bf_keizaiseisaku.wav	経済政策（けいざいせいさく）	economic policy
g5/e694bf_sesshou.wav	摂政（せっしょう）	regency, a regent
g5/e694bf_matsurigoto.wav	政（まつりごと）	politics, government, administration
common/sei.wav	セイ
g5/e58ba2_ikioi.wav	いきお・い
g5/e58ba2_seiryokuarasoi.wav	勢力争い（せいりょくあらそい）	a power struggle
common/taisei.wav	体勢（たいせい）	a posture, a stance
common/taisei.wav	態勢（たいせい）	an attitude, preparedness, a condition
common/taisei.wav	大勢（たいせい）	the general tendency,
g5/e58ba2_oozei.wav	大勢（おおぜい）	a great number of, many (people)
g5/e58ba2_kyoseisuru.wav	去勢する（きょせいする）	castrate, emasculate, geld
g5/e58ba2_ikioiyoku.wav	勢いよく（いきおいよく）	vigorously, with great force
common/sei.wav	セイ
common/shou.wav	*ショウ
g5/e7b2be_seishin.wav	精神（せいしん）	spirit, mind, soul
g5/e7b2be_seiippai.wav	精一杯（せいいっぱい）	the best of one's ability
g5/e7b2be_seishi.wav	精子（せいし）	a spermatozoon, a sperm
common/shaseisuru.wav	射精する（しゃせいする）	ejaculate
g5/e7b2be_shoujinryouri.wav	精進料理（しょうじんりょうり）	a vegetarian dish
common/sei.wav	セイ
common/seisakusuru.wav	製作する（せいさくする）	manufacture, make
g5/e8a3bd_seisakusha.wav	製作者（せいさくしゃ）	a maker, a manufacturer,
g5/e8a3bd_seizoubiwohyoujisuru.wav	製造日を表示する（せいぞうびをひょうじする）	
g5/e8a3bd_nihonsei.wav	日本製（にほんせい）	Made in Japan
common/zei.wav	ゼイ
g5/e7a88e_shotokuzeinoshinkoku.wav	所得税の申告（しょとくぜいのしんこく）	
g5/e7a88e_zeikan.wav	税関（ぜいかん）	a customs house
g5/e7a88e_kanzei.wav	関税（かんぜい）	customs duties, a tariff
common/yuuzei.wav	有税（ゆうぜい）	taxable, dutiable
common/seki.wav	セキ
common/semeru.wav	せ・める
g5/e8b2ac_seme.wav	せ・め
g5/e8b2ac_sekiningaaru.wav	責任がある（せきにんがある）	be responsible,
g5/e8b2ac_sekininkangaaru.wav	責任感がある（せきにんかんがある）	have a sense of
g5/e8b2ac_jibunwosemeruhitsuyouhanai.wav	自分を責める必要はない（じぶんをせめるひつようはない）	
g5/e8b2ac_semetehakujousaseru.wav	責めて白状させる（せめてはくじょうさせる）	
g5/e8b2ac_semewoou.wav	責めを負う（せめをおう）	take the blame
common/seki.wav	セキ
g5/e7b8be_maamaanoseiseki.wav	まあまあの成績（まあまあのせいせき）	
g5/e7b8be_bousekigyou.wav	紡績業（ぼうせきぎょう）	the spinning industry
common/setsu.wav	セツ
common/tsugu.wav	つ・ぐ
g5/e68ea5_secchakuzai.wav	接着剤（せっちゃくざい）	an adhesive, glue,
g5/e68ea5_sekkyakusuru.wav	接客する（せっきゃくする）	wait on customers
g5/e68ea5_honewotsugu.wav	骨を接ぐ（ほねをつぐ）	set a broken bone
common/setsu.wav	セツ
common/moukeru.wav	もう・ける
g5/e8a8ad_setsubitoushi.wav	設備投資（せつびとうし）	investment in plant
g5/e8a8ad_konpyu-ta-wosetteisuru.wav	コンピューターを設定する（こんぴゅーたーを
g5/e8a8ad_fukushiseidowomoukeru.wav	福祉制度を設ける（ふくしせいどをもうける）	
common/zetsu.wav	ゼツ
common/shita.wav	した
g5/e8888c_dokuzetsuwofuruu.wav	毒舌をふるう（どくぜつをふるう）	speak acrimoniously
g5/e8888c_nekojita.wav	猫舌（ねこじた）	a tongue too sensitive to heat
g5/e8888c_shitauchisuru.wav	舌打ちする（したうちする）	click (cluck) one's tongue,
common/zetsu.wav	ゼツ
common/taeru.wav	た・える
g5/e7b5b6_tayasu.wav	た・やす
common/tatsu.wav	た・つ
g5/e7b5b6_zekkouchou.wav	絶好調（ぜっこうちょう）	best condition
g5/e7b5b6_zetsubouteki.wav	絶望的（ぜつぼうてき）	hopeless, desperate
g5/e7b5b6_zettaizetsumei.wav	絶体絶命（ぜったいぜつめい）	
g5/e7b5b6_kakeigataeru.wav	家系が絶える（かけいがたえる）	
g5/e7b5b6_taezu.wav	絶えず（たえず）	constantly, incessantly,
g5/e7b5b6_nedayashi.wav	根絶やし（ねだやし）	extermination, eradication
g5/e7b5b6_shousokuwotatsu.wav	消息を絶つ（しょうそくをたつ）	disappear, vanish
common/sen.wav	セン
g5/e98aad_zeni.wav	ぜに
g5/e98aad_sentou.wav	銭湯（せんとう）	a public bath (bathhouse)
g5/e98aad_kozeni.wav	小銭（こぜに）	small money, small change, coin
common/so.wav	ソ
g5/e7a596_sofu.wav	祖父（そふ）	my grandfather, a grandfather
g5/e7a596_sobo.wav	祖母（そぼ）	my grandmother, a grandmother
g5/e7a596_sokoku.wav	祖国（そこく）	one's homeland ☆＝母国（ぼこく）
g5/e7a596_ojiichan.wav	お祖父ちゃん（おじいちゃん）	Grandpa,
g5/e7a596_obaachan.wav	お祖母ちゃん（おばあちゃん）	Grandma,
common/so.wav	ソ
common/su.wav	ス
g5/e7b4a0_soshitsu.wav	素質（そしつ）	a natural aptitude, the makings,
g5/e7b4a0_sokkenai.wav	素気ない（そっけない）	cold, short, curt, blunt,
g5/e7b4a0_subarashii.wav	素晴らしい（すばらしい）	wonderful, marvelous,
g5/e7b4a0_shirouto.wav	素人（しろうと）	an amateur
common/sou.wav	ソウ
g5/e7b78f_soukougeki.wav	総攻撃（そうこうげき）	an all-out attack
g5/e7b78f_sougouteki.wav	総合的（そうごうてき）	overall, comprehensive,
common/zou.wav	ゾウ
common/tsukuru.wav	つく・る
common/zouka.wav	造花（ぞうか）	an artificial (imitation) flower
g5/e980a0_doubutsuenwotsukuru.wav	動物園を造る（どうぶつえんをつくる）	build a zoo
g5/e980a0_sakewotsukuru.wav	酒を造る（さけをつくる）	brew Sake
common/zou.wav	ゾウ
g5/e5838f_souzousuru.wav	想像する（そうぞうする）	imagine, fancy, picture,
common/zou.wav	ゾウ
common/masu.wav	ま・す
common/fueru.wav	ふ・える
common/fuyasu.wav	ふ・やす
common/zouka.wav	増加（ぞうか）	increment, increase, a rise
g5/e5a297_ninkigamasu.wav	人気が増す（にんきがます）	gain in popularity
g5/e5a297_nikirofueta.wav	２キロ増えた（にきろふえた）	have gained two kilograms
g5/e5a297_hitodewofuyasu.wav	人手を増やす（ひとでをふやす）	add to the staff
common/soku.wav	ソク
g5/e58987_nottoru.wav	*のっと・る
g5/e58987_hansoku.wav	反則（はんそく）	breaking the rules, a foul
g5/e58987_kousokuninottoru.wav	校則に則る（こうそくにのっとる）	
common/soku.wav	ソク
common/hakaru.wav	はか・る
g5/e6b8ac_tentaikansoku.wav	天体観測（てんたいかんそく）	an astronomical
g5/e6b8ac_yosokufunou.wav	予測不能（よそくふのう）	unpredictable
g5/e6b8ac_kousuiryouwosokuteisuru.wav	降水量を測定する（こうすいりょうをそくていする）	
g5/e6b8ac_nagasawohakaru.wav	長さを測る（ながさをはかる）	measure the length
common/zoku.wav	ゾク
g5/e5b19e_kinzoku.wav	金属（きんぞく）	metal
g5/e5b19e_basukettobo-ruchi-munishozokusuru.wav	バスケットボールチームに所属する（ばすけっとぼーる
common/sotsu.wav	ソツ
common/ritsu.wav	リツ
g5/e78e87_hikiiru.wav	ひき・いる
g5/e78e87_socchokunaiken.wav	率直な意見（そっちょくないけん）	a frank opinion,
g5/e78e87_socchokuniieba.wav	率直に言えば（そっちょくにいえば）	Frankly speaking,
g5/e78e87_nouritsuteki.wav	能率的（のうりつてき）	efficient
g5/e78e87_gunwohikiiru.wav	軍を率いる（ぐんをひきいる）	command an army
common/son.wav	ソン
g5/e6908d_sokonau.wav	そこ・なう
g5/e6908d_sokoneru.wav	そこ・ねる
g5/e6908d_hasonsuru.wav	破損する（はそんする）	be damaged, be broken
g5/e6908d_bikanwosokonau.wav	美観を損なう（びかんをそこなう）	
g5/e6908d_kigenwosokoneru.wav	機嫌を損ねる（きげんをそこねる）	offend, displease
common/tai.wav	タイ
g5/e98080_shirizoku.wav	しりぞ・く
common/shirizokeru.wav	しりぞ・ける
g5/e98080_noku.wav	*の・く
g5/e98080_taikutsu.wav	退屈（たいくつ）	tedium, boredom, ennui, tedious, dull
common/koutaisuru.wav	後退する（こうたいする）	move back, retreat, retrogress
g5/e98080_yakushokuwoshirizoku.wav	役職を退く（やくしょくをしりぞく）	retire from one's post
g5/e98080_tekiwoshirizokeru.wav	敵を退ける（てきをしりぞける）	repel an enemy
g5/e98080_tachinokaseru.wav	立ち退かせる（たちのかせる）	eject, evict, evacuate
g5/e98080_noppikinaranai.wav	退っ引きならない（のっぴきならない）	unavoidable,
g5/e98080_doku.wav	退く（どく）	get out of the way,
g5/e98080_dokeru.wav	退ける（どける）	remove, dislodge
g5/e98080_atozusari.wav	後退り（あとずさり）	to back away,
common/tai.wav	タイ
g5/e8b2b8_kasu.wav	か・す
g5/e8b2b8_kashi.wav	か・し
g5/e8b2b8_chintaimanshon.wav	賃貸マンション（ちんたいまんしょん）	
g5/e8b2b8_keshigomukashitekureru,douzo.wav	消しゴム貸してくれる？，どうぞ（けしごむかしてくれる，
g5/e8b2b8_kashiya.wav	貸し家（かしや）	a house for rent, a house to let
common/tai.wav	タイ
g5/e6858b_wazato.wav	*わざ・と
g5/e6858b_hentai.wav	変態（へんたい）	sexual perversion, abnormality,
g5/e6858b_wazatorashii.wav	態とらしい（わざとらしい）	strained, unnatural,
common/dan.wav	ダン
common/ton.wav	*トン
g5/e59ba3_shuudanshinri.wav	集団心理（しゅうだんしんり）	group psychology,
g5/e59ba3_dantairyokou.wav	団体旅行（だんたいりょこう）	a group tour
g5/e59ba3_kakebuton.wav	掛け布団（かけぶとん）	a quilt, a coverlet
common/dan.wav	ダン
common/tatsu.wav	た・つ
g5/e696ad_kotowaru.wav	ことわ・る
g5/e696ad_handan.wav	判断（はんだん）	decision, judgment, a conclusion
g5/e696ad_yudan.wav	油断（ゆだん）	unguarded, lack of vigilance,
g5/e696ad_danwokudasu.wav	断を下す（だんをくだす）	make a decision
g5/e696ad_osakewotatsu.wav	お酒を断つ（おさけをたつ）	stop (quit, abstain from)
g5/e696ad_iraiwokotowaru.wav	依頼を断る（いらいをことわる）	refuse a request,
g5/e696ad_kotowarimonaku.wav	断りもなく（ことわりもなく）	without notice,
common/chiku.wav	チク
g5/e7af89_kizuku.wav	きず・く
g5/e7af89_kaichikusuru.wav	改築する（かいちくする）	rebuild, reconstruct
g5/e7af89_zaiwokizuku.wav	財を築く（ざいをきずく）	make one's fortune
g5/e7af89_tsukiyama.wav	築山（つきやま）	Tsukiyama,
common/chou.wav	チョウ
common/haru.wav	は・る
g5/e5bcb5_hari.wav	は・り
g5/e5bcb5_kinchousuru.wav	緊張する（きんちょうする）	get tense, be strained
g5/e5bcb5_tentowoharu.wav	テントを張る（てんとをはる）	pitch a tent, set up a camp
g5/e5bcb5_ijinohariai.wav	意地の張り合い（いじのはりあい）	a clash of wills
g5/e5bcb5_hariaiganai.wav	張り合いがない（はりあいがない）	do not give me
g5/e5bcb5_yokubari.wav	欲張り（よくばり）	grasping, acquisitive, greedy
g5/e5bcb5_haribote.wav	張りぼて（はりぼて）	papier-mache
g5/e5bcb5_harinoarukoe.wav	張りのある声（はりのあるこえ）	a voice full of life
g5/e5bcb5_tairubarinoyuka.wav	タイル張りの床（たいるばりのゆか）	a tiled floor
common/tei.wav	テイ
common/sageru.wav	さ・げる
g5/e68f90_teian.wav	提案（ていあん）	a proposal, a proposition,
g5/e68f90_teishutsusuru.wav	提出する（ていしゅつする）	present, introduce,  submit,
g5/e68f90_tesage.wav	手提げ（てさげ）	a hand basket, a shopping bag
common/tei.wav	テイ
g5/e7a88b_hodo.wav	ほど
